edge_id,u,v,dist,edge_type
transfer_edge_000372,ew_1125849277,ride_1125849277,0.0,transfer
transfer_edge_000373,ew_1125849288,ride_1125849288,0.0,transfer
transfer_edge_000374,ew_1125849293,ride_1125849293,0.0,transfer
transfer_edge_000375,ew_1125849298,ride_1125849298,0.0,transfer
transfer_edge_000376,ew_1125849305,ride_1125849305,0.0,transfer
transfer_edge_000377,ew_1125849318,ride_1125849318,0.0,transfer
transfer_edge_000378,ew_1125849330,ride_1125849330,0.0,transfer
transfer_edge_000379,ew_1125849349,ride_1125849349,0.0,transfer
transfer_edge_000380,ew_1125849355,ride_1125849355,0.0,transfer
transfer_edge_000381,ew_1125849360,ride_1125849360,0.0,transfer
transfer_edge_000382,ew_1125849366,ride_1125849366,0.0,transfer
transfer_edge_000383,ew_1125849380,ride_1125849380,0.0,transfer
transfer_edge_000384,ew_1125849398,ride_1125849398,0.0,transfer
transfer_edge_000385,ew_1125849405,ride_1125849405,0.0,transfer
transfer_edge_000386,ew_1125849416,ride_1125849416,0.0,transfer
transfer_edge_000387,ew_1125849418,ride_1125849418,0.0,transfer
transfer_edge_000388,ew_1125849427,ride_1125849427,0.0,transfer
transfer_edge_000389,ew_1125849442,ride_1125849442,0.0,transfer
transfer_edge_000390,ew_1125851330,ride_1125851330,0.0,transfer
transfer_edge_000391,ew_1125851337,ride_1125851337,0.0,transfer
transfer_edge_000392,ew_1125851341,ride_1125851341,0.0,transfer
transfer_edge_000393,ew_1125851346,ride_1125851346,0.0,transfer
transfer_edge_000394,ew_1125853529,ride_1125853529,0.0,transfer
transfer_edge_000395,ew_1125853534,ride_1125853534,0.0,transfer
transfer_edge_000396,ew_1125853535,ride_1125853535,0.0,transfer
transfer_edge_000397,ew_1125853537,ride_1125853537,0.0,transfer
transfer_edge_000398,ew_1125853538,ride_1125853538,0.0,transfer
transfer_edge_000399,ew_1125853539,ride_1125853539,0.0,transfer
transfer_edge_000400,ew_1125853540,ride_1125853540,0.0,transfer
transfer_edge_000401,ew_1125853541,ride_1125853541,0.0,transfer
transfer_edge_000402,ew_1125853545,ride_1125853545,0.0,transfer
transfer_edge_000403,ew_1125853549,ride_1125853549,0.0,transfer
transfer_edge_000404,ew_1125853554,ride_1125853554,0.0,transfer
transfer_edge_000405,ew_1125853556,ride_1125853556,0.0,transfer
transfer_edge_000406,ew_1125853557,ride_1125853557,0.0,transfer
transfer_edge_000407,ew_1125853561,ride_1125853561,0.0,transfer
transfer_edge_000408,ew_1125853564,ride_1125853564,0.0,transfer
transfer_edge_000409,ew_1125853568,ride_1125853568,0.0,transfer
transfer_edge_000410,ew_1125853569,ride_1125853569,0.0,transfer
