episode_index,episode_return,terminated_reason,closure_mode,closed_loop,fitness_reward,average_gtc,std_gtc,route_node_count,route_path_node_ids
739,-138.818115234375,closed_loop,forced,True,-136.81810812483232,136.81810812483232,,3,"[1924, 1931, 1924]"
740,-18996.908203125,closed_loop,forced,True,-18995.908266830775,10646.080822979948,,3,"[3337, 3335, 3337]"
741,-24534.873046875,closed_loop,forced,True,-24533.873809321623,12348.446615590143,,3,"[1230, 1234, 1230]"
742,-12479.41258522231,closed_loop,forced,True,-12478.201444041428,5760.842554471114,,5,"[1447, 1449, 2379, 1449, 1447]"
743,-22356.392578125,closed_loop,forced,True,-22355.39183752219,14902.288852245785,,3,"[1603, 1606, 1603]"
744,-13481.3740234375,closed_loop,forced,True,-13480.373766677701,6813.632395813718,,3,"[2256, 2258, 2256]"
745,-9445.946293767109,closed_loop,forced,True,-9444.946489053114,4785.490496580405,,3,"[796, 793, 796]"
746,-123.7160285556788,closed_loop,forced,True,-122.71003865103268,122.71003865103268,,5,"[1071, 1067, 1068, 1067, 1071]"
747,-27459.404296875,closed_loop,forced,True,-27458.404141648978,27458.404141648978,,3,"[1374, 1369, 1374]"
748,-26137.25391736897,closed_loop,forced,True,-26136.2547924805,15707.214590215815,,3,"[258, 260, 258]"
749,-14162.7978515625,closed_loop,forced,True,-14161.797940935441,9214.919484694827,,3,"[122, 357, 122]"
750,-4174.094736825682,closed_loop,forced,True,-4173.0946895580955,1634.628957331201,,3,"[1968, 1966, 1968]"
751,-8447.2001953125,closed_loop,forced,True,-8444.200154931148,3657.696537493102,,3,"[3712, 3709, 3712]"
752,-189.63246154785156,closed_loop,forced,True,-188.63246578264338,188.63246578264338,,3,"[2676, 2674, 2676]"
753,-156.66256713867188,closed_loop,forced,True,-155.66256916847448,155.66256916847448,,3,"[1085, 1086, 1085]"
754,-5652.97852603324,closed_loop,forced,True,-5648.978286903184,5648.978286903184,,3,"[3153, 3154, 3153]"
755,-22638.259765625,closed_loop,forced,True,-22637.259509223008,16688.490209582804,,3,"[989, 3577, 989]"
756,-8317.2177734375,closed_loop,forced,True,-8316.217794351385,7388.889011872194,,3,"[614, 360, 614]"
757,-15487.598644099442,closed_loop,forced,True,-15483.598300293797,8927.574249803309,,3,"[2092, 849, 2092]"
758,-15785.052734375,closed_loop,forced,True,-15782.05308749536,7884.961229276756,,3,"[3545, 3533, 3545]"
759,-3259.797119140625,closed_loop,forced,True,-3258.7971774610546,3258.7971774610546,,3,"[375, 376, 375]"
760,-3856.2066088907595,closed_loop,forced,True,-3853.2461503979434,1965.7959634397332,,8,"[2689, 846, 2690, 3563, 2688, 2686, 2687, 2689]"
761,-19397.951171875,closed_loop,forced,True,-19396.951178498544,14133.914771701428,,3,"[776, 772, 776]"
762,-6548.13525390625,closed_loop,forced,True,-6547.1353812125835,3303.0060023152582,,3,"[2330, 2329, 2330]"
763,-190.02961083213813,closed_loop,forced,True,-189.02957961122164,189.02957961122164,,3,"[3747, 3677, 3747]"
764,-15230.583019729203,closed_loop,forced,True,-15228.582919846422,7673.762603072826,,3,"[2920, 2922, 2920]"
765,-151.3472619960885,closed_loop,forced,True,-150.34719676681587,150.34719676681587,,3,"[1053, 1047, 1053]"
766,-14968.8740234375,closed_loop,forced,True,-14967.873940477948,14967.873940477948,,3,"[2429, 2430, 2429]"
767,-6509.7080078125,closed_loop,forced,True,-6508.707950827107,6508.707950827107,,3,"[2317, 2319, 2317]"
768,-9933.1015625,closed_loop,forced,True,-9932.101504797742,5341.101043330368,,3,"[2743, 722, 2743]"
769,-201.67217459646054,closed_loop,forced,True,-200.67216592972932,156.42742870803613,,3,"[647, 635, 647]"
770,-166.43694249553664,closed_loop,forced,True,-165.0995633204147,140.0933117643634,,5,"[2387, 2385, 2382, 2385, 2387]"
771,-71.57543182373047,closed_loop,forced,True,-70.5754308699304,70.5754308699304,,3,"[1929, 1930, 1929]"
772,-15157.186529925715,closed_loop,forced,True,-15155.186802554334,6365.894094988372,,3,"[1987, 1990, 1987]"
773,-5675.94894531896,closed_loop,forced,True,-5673.460052298137,2912.1248336354984,,7,"[3056, 3052, 3057, 3063, 3064, 3065, 3056]"
774,-4524.594744996515,closed_loop,forced,True,-4523.5947685920355,1962.8066711069785,,3,"[621, 628, 621]"
775,-17428.201171875,closed_loop,forced,True,-17427.201162294703,15861.963193066178,,3,"[406, 407, 406]"
776,-17420.98828125,closed_loop,forced,True,-17419.98815658047,10218.315203093172,,3,"[1226, 1228, 1226]"
777,-12141.888671875,closed_loop,forced,True,-12140.888955402925,12140.888955402925,,3,"[1692, 1696, 1692]"
778,-9816.17676329388,closed_loop,forced,True,-9815.177111244344,5913.761797734323,,3,"[2086, 2083, 2086]"
779,-9327.881744614517,closed_loop,forced,True,-9326.792099262737,3962.723041146042,,5,"[173, 176, 1808, 176, 173]"
780,-12779.537109375,closed_loop,forced,True,-12778.537408601162,5358.0548543101,,3,"[170, 244, 170]"
781,-8389.705081615888,closed_loop,forced,True,-8385.704961316735,4270.899494924336,,3,"[698, 716, 698]"
782,-29787.869140625,closed_loop,forced,True,-29786.87002902774,14956.30157112686,,3,"[2944, 2945, 2944]"
783,-3195.6787109375,closed_loop,forced,True,-3193.6786227406674,1636.2482904029457,,3,"[2352, 3591, 2352]"
784,-80.38178253173828,closed_loop,forced,True,-79.3817816453701,79.3817816453701,,3,"[1533, 2482, 1533]"
785,-14124.8212890625,closed_loop,forced,True,-14123.821752995518,7375.543510126193,,3,"[1720, 1718, 1720]"
786,-209.37733459472656,closed_loop,forced,True,-208.37733730741306,208.37733730741306,,3,"[3349, 3338, 3349]"
787,-5816.40966796875,closed_loop,forced,True,-5815.409431066224,2479.6207773820647,,3,"[557, 647, 557]"
788,-6398.649911449748,closed_loop,forced,True,-6396.6501211173545,3310.923663011893,,3,"[145, 424, 145]"
789,-167.6811855486219,closed_loop,forced,True,-166.6811808862482,128.08890245442467,,3,"[988, 2057, 988]"
790,-6711.718762009562,closed_loop,forced,True,-6710.718592648287,6299.4904595994885,,3,"[1584, 1585, 1584]"
791,-6368.160647213696,closed_loop,forced,True,-6367.160806837675,6367.160806837675,,3,"[3321, 3318, 3321]"
792,-8716.1865234375,closed_loop,forced,True,-8715.186514340796,5152.3743016162925,,3,"[350, 352, 350]"
793,-5052.96875,closed_loop,forced,True,-5051.968850160483,5051.968850160483,,3,"[174, 173, 174]"
794,-116.95938873291016,closed_loop,forced,True,-114.9593857575771,114.9593857575771,,3,"[2852, 801, 2852]"
795,-8880.548843422532,closed_loop,forced,True,-8879.548839739782,4500.8694938316685,,3,"[262, 685, 262]"
796,-3140.093510274545,closed_loop,forced,True,-3139.093393458733,1599.8298184700027,,3,"[3400, 2311, 3400]"
797,-4090.0481139532094,closed_loop,forced,True,-4089.0480199873555,2149.51271848031,,3,"[340, 352, 340]"
798,-6192.44677734375,closed_loop,forced,True,-6190.446686857714,2640.1996637144207,,3,"[441, 79, 441]"
799,-166.15811157226562,closed_loop,forced,True,-165.15811815543117,165.15811815543117,,3,"[2724, 3183, 2724]"
800,-146.57057189941406,closed_loop,forced,True,-144.57056542295632,133.25945715150715,,3,"[3080, 3269, 3080]"
801,-127.29266768878279,closed_loop,forced,True,-123.79311171016607,115.10461575633607,,7,"[680, 700, 697, 698, 688, 698, 680]"
802,-4627.163951975359,closed_loop,forced,True,-4625.6861340631,4625.6861340631,,5,"[730, 763, 1589, 763, 730]"
803,-10886.899006300597,closed_loop,forced,True,-10885.89321824525,10885.89321824525,,5,"[1235, 1236, 1237, 1236, 1235]"
804,-131.0302734375,closed_loop,forced,True,-130.03027243515928,130.03027243515928,,3,"[345, 343, 345]"
805,-11417.48046875,closed_loop,forced,True,-11416.480711425114,5803.265261436915,,3,"[1412, 1416, 1412]"
806,-242.06101989746094,closed_loop,forced,True,-241.0610171253058,173.6226796719176,,3,"[1410, 1412, 1410]"
807,-12408.8623046875,closed_loop,forced,True,-12407.86267663465,9626.287098226027,,3,"[1232, 1231, 1232]"
808,-5657.38232421875,closed_loop,forced,True,-5656.382532475771,5199.560809285301,,3,"[3585, 2305, 3585]"
809,-9315.9150390625,closed_loop,forced,True,-9314.915525920384,8445.915761119963,,3,"[1517, 1516, 1517]"
810,-16887.111815336797,closed_loop,forced,True,-16885.70590919765,8527.559235973458,,5,"[1291, 1290, 1289, 1290, 1291]"
811,-4449.07520978178,closed_loop,forced,True,-4448.075362664731,4307.349831418598,,3,"[1906, 1902, 1906]"
812,-4927.5,closed_loop,forced,True,-4926.499908673797,2508.1465582049605,,3,"[221, 222, 221]"
813,-17337.2265625,closed_loop,forced,True,-17336.226751205133,10962.205312263692,,3,"[2042, 2039, 2042]"
814,-8524.97658016566,closed_loop,forced,True,-8521.976265417452,8521.976265417452,,3,"[202, 936, 202]"
815,-15295.4677734375,closed_loop,forced,True,-15294.46758583275,12286.412313150899,,3,"[763, 1589, 763]"
816,-40695.35546875,closed_loop,forced,True,-40694.355753762764,21406.585199523503,,3,"[1038, 1029, 1038]"
817,-15257.5751953125,closed_loop,forced,True,-15256.574821355924,15256.574821355924,,3,"[968, 970, 968]"
818,-320.1726536751903,closed_loop,forced,True,-319.1726320709319,200.8948264470461,,3,"[47, 540, 47]"
819,-8035.62158203125,closed_loop,forced,True,-8034.621580754407,4100.107994050794,,3,"[1265, 1272, 1265]"
820,-6529.9609375,closed_loop,forced,True,-6528.961117143421,2741.016626625185,,3,"[3305, 3306, 3305]"
821,-20200.357421875,closed_loop,forced,True,-20199.35748193299,13414.269091299864,,3,"[307, 2602, 307]"
822,-11994.632830459754,closed_loop,forced,True,-11990.632930438322,5032.801381406399,,3,"[969, 968, 969]"
823,-10128.242513836836,closed_loop,forced,True,-10125.998567894216,3849.284903465004,,6,"[3514, 3518, 3516, 3515, 3511, 3514]"
824,-14445.413330316209,closed_loop,forced,True,-14443.957976745365,11715.406847869344,,7,"[218, 277, 429, 436, 429, 277, 218]"
825,-5266.12890625,closed_loop,forced,True,-5264.128947888295,2687.4413828198544,,3,"[3636, 3637, 3636]"
826,-36942.562505409005,closed_loop,forced,True,-36938.5615104201,18555.46171544556,,3,"[1121, 1120, 1121]"
827,-11049.923828125,closed_loop,forced,True,-11048.923744466438,11048.923744466438,,3,"[1763, 1760, 1763]"
828,-242.93405151367188,closed_loop,forced,True,-241.93405085697768,201.11125067885493,,3,"[3109, 3110, 3109]"
829,-8221.7314453125,closed_loop,forced,True,-8220.731286220976,5232.131593016542,,3,"[3618, 3620, 3618]"
830,-11640.23046875,closed_loop,forced,True,-11639.230436056889,5994.825226296882,,3,"[3264, 3265, 3264]"
831,-143.33454524357876,closed_loop,forced,True,-138.3345037345668,130.69645837407384,,3,"[454, 455, 454]"
832,-26764.314453125,closed_loop,forced,True,-26763.31383787617,26763.31383787617,,3,"[2351, 2813, 2351]"
833,-14068.5849609375,closed_loop,forced,True,-14067.58505392482,7101.021192786521,,3,"[2892, 2890, 2892]"
834,-14517.638671875,closed_loop,forced,True,-14516.638542161425,7412.42650196097,,3,"[41, 39, 41]"
835,-11065.107427229124,closed_loop,forced,True,-11063.10724989864,11063.10724989864,,3,"[654, 471, 654]"
836,-225.43570313944292,closed_loop,forced,True,-221.4357000367218,221.4357000367218,,3,"[3669, 3671, 3669]"
837,-27383.662109375,closed_loop,forced,True,-27382.661662952272,27382.661662952272,,3,"[1219, 1218, 1219]"
838,-8023.21484375,closed_loop,forced,True,-8022.214994559441,3802.4691785976324,,3,"[787, 1459, 787]"
839,-139.55093840840618,closed_loop,forced,True,-134.550936135551,104.7089545792839,,3,"[112, 770, 112]"
840,-158.27410888671875,closed_loop,forced,True,-157.27410258543833,157.27410258543833,,3,"[3485, 3483, 3485]"
841,-99.09053589053565,closed_loop,forced,True,-97.090531844892,97.090531844892,,3,"[1493, 1497, 1493]"
842,-12029.671145541783,closed_loop,forced,True,-12025.669502669332,6474.17732018753,,5,"[940, 942, 945, 942, 940]"
843,-3326.150634765625,closed_loop,forced,True,-3324.150564023148,1469.0263398832637,,3,"[1068, 1067, 1068]"
844,-6836.88232421875,closed_loop,forced,True,-6835.882460347029,4044.2516813191396,,3,"[1906, 1901, 1906]"
845,-7020.845703125,closed_loop,forced,True,-7019.845727980538,3567.686781913647,,3,"[885, 887, 885]"
846,-6236.586529515582,closed_loop,forced,True,-6235.586331475428,3199.32339536176,,3,"[2057, 3382, 2057]"
847,-12592.9072265625,closed_loop,forced,True,-12591.907333191724,12591.907333191724,,3,"[3336, 3334, 3336]"
848,-4600.581186272357,closed_loop,forced,True,-4597.581153377292,1955.3062794642312,,5,"[1911, 1915, 1923, 1915, 1911]"
849,-16594.275413859817,closed_loop,forced,True,-16593.27478442105,16593.27478442105,,3,"[3232, 3230, 3232]"
850,-5054.740252214207,closed_loop,forced,True,-5049.740041589455,4020.150542439388,,3,"[3676, 3685, 3676]"
851,-5013.9423828125,closed_loop,forced,True,-5012.942542821477,2549.726785320016,,3,"[3271, 3273, 3271]"
852,-10677.27149979208,closed_loop,forced,True,-10676.271534822605,10676.271534822605,,5,"[3330, 3329, 3180, 3329, 3330]"
853,-10170.456058430555,closed_loop,forced,True,-10169.455580443151,5145.361752243816,,3,"[3680, 3681, 3680]"
854,-12841.822279115251,closed_loop,forced,True,-12839.461840403648,6511.944951565113,,12,"[2933, 2927, 2925, 2924, 2925, 2912, 2909, 2911, 2930, 2921, 2932, 2933]"
855,-5415.96044921875,closed_loop,forced,True,-5414.960585117051,2346.9351736791837,,3,"[955, 961, 955]"
856,-7292.00341796875,closed_loop,forced,True,-7291.003494856351,3721.784772314132,,3,"[2773, 2772, 2773]"
857,-181.129638671875,closed_loop,forced,True,-180.129643736021,145.76119465629094,,3,"[2005, 2004, 2005]"
858,-59.87299728393555,closed_loop,forced,True,-58.87299596742827,58.87299596742827,,3,"[2094, 857, 2094]"
859,-23437.451171875,closed_loop,forced,True,-23436.45206284767,17348.16123675793,,3,"[791, 826, 791]"
860,-12734.950203039793,closed_loop,forced,True,-12733.950176635695,6439.613219336356,,3,"[2183, 2181, 2183]"
861,-209.8544158935547,closed_loop,forced,True,-207.8544134431656,207.8544134431656,,3,"[528, 1294, 528]"
862,-17002.960947386448,closed_loop,forced,True,-17001.961167811514,7118.13745054501,,3,"[1941, 2123, 1941]"
863,-18507.574125467057,closed_loop,forced,True,-18505.098202658184,9354.610737898096,,7,"[3364, 3363, 3361, 3362, 3359, 3362, 3364]"
864,-9727.857421875,closed_loop,forced,True,-9726.857844932512,8152.801942228052,,3,"[2530, 2212, 2530]"
865,-11193.703137134708,closed_loop,forced,True,-11192.70310292025,11192.70310292025,,3,"[1621, 1619, 1621]"
866,-3595.5859375,closed_loop,forced,True,-3594.5858667861958,1826.2588312264468,,3,"[2073, 2998, 2073]"
867,-11858.529296875,closed_loop,forced,True,-11857.529679870462,9730.29839253248,,3,"[2417, 2692, 2417]"
868,-5060.99169921875,closed_loop,forced,True,-5059.991849024928,2587.1871146414496,,3,"[1625, 1626, 1625]"
869,-67.70060567010023,closed_loop,forced,True,-66.70059210955372,66.70059210955372,,3,"[3218, 1662, 3218]"
870,-5706.988291439583,closed_loop,forced,True,-5702.988135466346,2874.11796936588,,3,"[1921, 1919, 1921]"
871,-230.64280700683594,closed_loop,forced,True,-228.64281312645588,228.64281312645588,,3,"[3750, 3608, 3750]"
872,-10737.1103515625,closed_loop,forced,True,-10736.110786790074,5435.915533174698,,3,"[3484, 3439, 3484]"
873,-10624.7998046875,closed_loop,forced,True,-10623.799854491268,5389.306597328595,,3,"[1077, 1076, 1077]"
874,-11259.931640625,closed_loop,forced,True,-11257.932008277552,5697.056653168087,,3,"[3299, 3295, 3299]"
875,-305.4010314941406,closed_loop,forced,True,-303.4010209601075,200.12198561093942,,3,"[2374, 2376, 2374]"
876,-199.66600138556896,closed_loop,forced,True,-195.1287797802487,177.0852979475063,,7,"[3336, 3338, 3349, 3352, 3349, 3338, 3336]"
877,-147.6007537841797,closed_loop,forced,True,-145.60074882522693,125.38498377388345,,3,"[860, 1040, 860]"
878,-7378.56982421875,closed_loop,forced,True,-7376.569940742508,7376.569940742508,,3,"[1761, 1764, 1761]"
879,-146.8526153564453,closed_loop,forced,True,-145.85262217315142,112.16890048182142,,3,"[3274, 3278, 3274]"
880,-4360.379398486061,closed_loop,forced,True,-4359.37920077826,2226.407842767573,,3,"[1066, 3397, 1066]"
881,-141.98395165772354,closed_loop,forced,True,-136.983948688041,136.983948688041,,3,"[1646, 1647, 1646]"
882,-2984.639657147246,closed_loop,forced,True,-2980.639647290901,1294.6767703033381,,3,"[1753, 1752, 1753]"
883,-102.92569732666016,closed_loop,forced,True,-101.92569756584066,101.92569756584066,,3,"[2372, 2359, 2372]"
884,-70.07453413674375,closed_loop,forced,True,-68.07390464947768,68.07390464947768,,3,"[3205, 3208, 3205]"
885,-23465.197265625,closed_loop,forced,True,-23464.197514553358,13867.107645614627,,3,"[348, 347, 348]"
886,-7458.8365859061405,closed_loop,forced,True,-7455.667885585257,2567.6033442037888,,5,"[3113, 3114, 3116, 3114, 3113]"
887,-168.22073364257812,closed_loop,forced,True,-167.22073763348197,167.22073763348197,,3,"[516, 504, 516]"
888,-14038.1044921875,closed_loop,forced,True,-14036.104550677504,7185.832283516017,,3,"[1972, 648, 1972]"
889,-16563.123808068114,closed_loop,forced,True,-16561.65369643621,9119.222846515177,,5,"[676, 674, 671, 673, 676]"
890,-173.10276794433594,closed_loop,forced,True,-170.10276107722444,170.10276107722444,,3,"[3541, 3539, 3541]"
891,-9653.090830823867,closed_loop,forced,True,-9652.091094011063,4080.2918912470723,,3,"[805, 804, 805]"
892,-147.45064951744007,closed_loop,forced,True,-143.4506416856546,105.99630144390996,,3,"[2171, 2170, 2171]"
893,-153.90707397460938,closed_loop,forced,True,-152.9070729440748,117.42804338852895,,3,"[3537, 3536, 3537]"
894,-118.14255023180158,closed_loop,forced,True,-114.29414213550348,106.48884761027436,,9,"[627, 621, 613, 362, 612, 362, 40, 621, 627]"
895,-113.853271484375,closed_loop,forced,True,-112.85327255188228,112.85327255188228,,3,"[3334, 3332, 3334]"
896,-9486.8251953125,closed_loop,forced,True,-9485.825055559713,7151.222044182155,,3,"[3040, 1000, 3040]"
897,-8782.958984375,closed_loop,forced,True,-8781.959378379823,4455.178764058912,,3,"[20, 3664, 20]"
898,-67.87945428152852,closed_loop,forced,True,-55.3148643745941,55.3148643745941,,11,"[2418, 3491, 1553, 3491, 1553, 3491, 2692, 3491, 1553, 3491, 2418]"
899,-9225.0283203125,closed_loop,forced,True,-9224.02860730017,4309.649608449584,,3,"[3193, 3201, 3193]"
900,-10009.650390625,closed_loop,forced,True,-10006.650851347473,5021.395852420865,,3,"[3005, 3006, 3005]"
901,-9399.7744140625,closed_loop,forced,True,-9398.77486709443,8143.71216524267,,3,"[3341, 3342, 3341]"
902,-4146.4091796875,closed_loop,forced,True,-4145.409191739439,2108.623966218156,,3,"[731, 1590, 731]"
903,-128.80917358398438,closed_loop,forced,True,-127.80918066397352,127.80918066397352,,3,"[720, 719, 720]"
904,-187.4370574951172,closed_loop,forced,True,-186.4370605874336,186.4370605874336,,3,"[2734, 2733, 2734]"
905,-153.30451374569202,closed_loop,forced,True,-152.30450377531474,150.71824970467736,,3,"[2515, 2518, 2515]"
906,-16183.783203125,closed_loop,forced,True,-16182.783488888568,12810.65999477988,,3,"[462, 463, 462]"
907,-162.47349995716922,closed_loop,forced,True,-158.47349682964995,125.96825447720401,,3,"[2402, 2429, 2402]"
908,-13034.23828713291,closed_loop,forced,True,-13032.237842594135,6557.872958923096,,3,"[2463, 2793, 2463]"
